event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
5,NQU18-CME,BULLISH,STOP_LOSS,69,77,True,,,77,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,NQU18-CME,BULLISH,STOP_LOSS,81,90,True,,,90,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,NQU18-CME,BEARISH,STOP_LOSS,90,108,True,,,108,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
43,NQU18-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,591,592,True,,,592,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49,NQU18-CME,BEARISH,STOP_LOSS,634,635,True,,,635,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
70,NQU18-CME,BULLISH,STOP_LOSS,887,888,True,,,888,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
897,NQU18-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,21977,22354,True,,,22354,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9925,NQU18-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,803738,803887,True,,,803887,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19598,NQU18-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1630481,1631764,True,,,1631764,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22683,NQU18-CME,BULLISH,STOP_LOSS,1831209,1831329,True,,,1831329,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33501,NQU18-CME,BEARISH,STOP_LOSS,2685000,2685093,True,,,2685093,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35692,NQU18-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2881489,2885008,True,,,2885008,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35693,NQU18-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2881606,2885008,True,,,2885008,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
