event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQM11-CME,BEARISH,STOP_LOSS,84,128,True,,,128,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,NQM11-CME,BULLISH,STOP_LOSS,132,173,True,,,173,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,NQM11-CME,BEARISH,STOP_LOSS,288,362,True,,,362,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,NQM11-CME,BULLISH,STOP_LOSS,781,782,True,,,782,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
197,NQM11-CME,BULLISH,STOP_LOSS,9311,9312,True,,,9312,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
204,NQM11-CME,BULLISH,STOP_LOSS,10089,10090,True,,,10090,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
854,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,136145,136393,True,,,136393,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
986,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,167327,167530,True,,,167530,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1508,NQM11-CME,BULLISH,STOP_LOSS,204051,204056,True,,,204056,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1942,NQM11-CME,BEARISH,STOP_LOSS,245831,246041,True,,,246041,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2211,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,295000,295285,True,,,295285,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2632,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,374729,380073,True,,,380073,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2633,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,375097,380073,True,,,380073,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2634,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,375138,380073,True,,,380073,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2758,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,390410,390772,True,,,390772,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6446,NQM11-CME,BULLISH,STOP_LOSS,922105,922212,True,,,922212,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8563,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1361258,1361282,True,,,1361282,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8960,NQM11-CME,BULLISH,STOP_LOSS,1419957,1420035,True,,,1420035,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10068,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1669456,1670049,True,,,1670049,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13277,NQM11-CME,BEARISH,STOP_LOSS,2361040,2361244,True,,,2361244,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13604,NQM11-CME,BEARISH,STOP_LOSS,2419470,2420013,True,,,2420013,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17157,NQM11-CME,BULLISH,STOP_LOSS,3175158,3175523,True,,,3175523,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
24783,NQM11-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,4739780,4739810,True,,,4739810,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
27273,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5234765,5235143,True,,,5235143,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
27336,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5240749,5241794,True,,,5241794,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
31542,NQM11-CME,BEARISH,STOP_LOSS,6035875,6036358,True,,,6036358,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32085,NQM11-CME,BULLISH,STOP_LOSS,6150154,6150165,True,,,6150165,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32204,NQM11-CME,BEARISH,STOP_LOSS,6161669,6161825,True,,,6161825,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32219,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6164324,6164864,True,,,6164864,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32265,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6170088,6170586,True,,,6170586,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33488,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6424829,6425671,True,,,6425671,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35940,NQM11-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6951189,6952645,True,,,6952645,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
