event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
8,NQZ22-CME,BEARISH,STOP_LOSS,128,132,True,,,132,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25,NQZ22-CME,BEARISH,STOP_LOSS,422,471,True,,,471,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
26,NQZ22-CME,BEARISH,STOP_LOSS,441,471,True,,,471,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103,NQZ22-CME,BULLISH,STOP_LOSS,2306,2307,True,,,2307,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
428,NQZ22-CME,BULLISH,STOP_LOSS,7939,7940,True,,,7940,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
442,NQZ22-CME,BEARISH,STOP_LOSS,8159,8160,True,,,8160,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18583,NQZ22-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,464822,465097,True,,,465097,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
39676,NQZ22-CME,BULLISH,STOP_LOSS,985868,985917,True,,,985917,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
60281,NQZ22-CME,BEARISH,STOP_LOSS,1545550,1545614,True,,,1545614,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
86682,NQZ22-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2305741,2305831,True,,,2305831,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145629,NQZ22-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4056900,4056993,True,,,4056993,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
156468,NQZ22-CME,BEARISH,STOP_LOSS,4269168,4269193,True,,,4269193,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
164206,NQZ22-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4460034,4460087,True,,,4460087,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
