event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQZ14-CME,BEARISH,STOP_LOSS,143,223,True,,,223,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,NQZ14-CME,BEARISH,STOP_LOSS,174,223,True,,,223,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,NQZ14-CME,BEARISH,STOP_LOSS,542,545,True,,,545,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125,NQZ14-CME,BEARISH,STOP_LOSS,11458,11459,True,,,11459,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
625,NQZ14-CME,BULLISH,STOP_LOSS,100029,100030,True,,,100030,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
816,NQZ14-CME,BEARISH,STOP_LOSS,134721,134722,True,,,134722,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1090,NQZ14-CME,BULLISH,STOP_LOSS,188758,188880,True,,,188880,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6280,NQZ14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1069240,1069629,True,,,1069629,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6591,NQZ14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1110761,1111694,True,,,1111694,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7853,NQZ14-CME,BEARISH,STOP_LOSS,1311847,1311864,True,,,1311864,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9022,NQZ14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1480664,1481674,True,,,1481674,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10875,NQZ14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1766743,1767604,True,,,1767604,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15729,NQZ14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2467869,2468383,True,,,2468383,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19625,NQZ14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2999119,2999365,True,,,2999365,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22408,NQZ14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3403156,3403533,True,,,3403533,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25150,NQZ14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3759389,3762566,True,,,3762566,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
30260,NQZ14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4438050,4442232,True,,,4442232,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
