event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQM10-CME,BULLISH,STOP_LOSS,46,62,True,,,62,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,NQM10-CME,BULLISH,STOP_LOSS,349,361,True,,,361,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,NQM10-CME,BEARISH,STOP_LOSS,387,396,True,,,396,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
197,NQM10-CME,BEARISH,STOP_LOSS,3255,3276,True,,,3276,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
239,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3965,4006,True,,,4006,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
363,NQM10-CME,BEARISH,STOP_LOSS,5964,5965,True,,,5965,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
370,NQM10-CME,BEARISH,STOP_LOSS,5994,5995,True,,,5995,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
665,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,9705,10025,True,,,10025,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
666,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,9713,10025,True,,,10025,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
667,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,9725,10025,True,,,10025,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
688,NQM10-CME,BEARISH,STOP_LOSS,10093,10094,True,,,10094,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1506,NQM10-CME,BULLISH,STOP_LOSS,21846,21861,True,,,21861,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1753,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,25621,25642,True,,,25642,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2116,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,30047,30149,True,,,30149,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2143,NQM10-CME,BULLISH,STOP_LOSS,30574,30582,True,,,30582,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2163,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,30816,30842,True,,,30842,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2266,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,32086,32090,True,,,32090,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2280,NQM10-CME,BULLISH,STOP_LOSS,32251,32252,True,,,32252,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2443,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,34392,34430,True,,,34430,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2503,NQM10-CME,BULLISH,STOP_LOSS,35160,35177,True,,,35177,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2813,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,38607,38628,True,,,38628,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2836,NQM10-CME,BEARISH,STOP_LOSS,38904,38910,True,,,38910,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3078,NQM10-CME,BULLISH,STOP_LOSS,41485,41490,True,,,41490,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3215,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,42845,42898,True,,,42898,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3388,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,44346,44428,True,,,44428,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3467,NQM10-CME,BEARISH,STOP_LOSS,45136,45146,True,,,45146,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3581,NQM10-CME,BEARISH,STOP_LOSS,46320,46357,True,,,46357,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4533,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,55434,55438,True,,,55438,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5732,NQM10-CME,BEARISH,STOP_LOSS,66541,66546,True,,,66546,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5763,NQM10-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,66860,66900,True,,,66900,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5829,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,67370,67389,True,,,67389,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6719,NQM10-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,75678,75746,True,,,75746,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
