event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQU14-CME,BULLISH,STOP_LOSS,221,468,True,,,468,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,NQU14-CME,BULLISH,STOP_LOSS,243,468,True,,,468,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,NQU14-CME,BULLISH,STOP_LOSS,978,1001,True,,,1001,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130,NQU14-CME,BULLISH,STOP_LOSS,16525,16526,True,,,16526,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131,NQU14-CME,BEARISH,STOP_LOSS,16599,16600,True,,,16600,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
287,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,40174,40375,True,,,40375,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
415,NQU14-CME,BEARISH,STOP_LOSS,62353,62354,True,,,62354,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
952,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,165104,168341,True,,,168341,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
953,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,165125,168341,True,,,168341,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3068,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,549107,550557,True,,,550557,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4200,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,765508,766991,True,,,766991,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7887,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1398171,1398711,True,,,1398711,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10496,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1847247,1847292,True,,,1847292,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13422,NQU14-CME,BEARISH,STOP_LOSS,2324193,2324733,True,,,2324733,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15332,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2646084,2646262,True,,,2646262,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16539,NQU14-CME,BULLISH,STOP_LOSS,2836111,2836226,True,,,2836226,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17105,NQU14-CME,BEARISH,STOP_LOSS,2915573,2915733,True,,,2915733,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22086,NQU14-CME,BULLISH,STOP_LOSS,3746424,3746442,True,,,3746442,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22449,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3801060,3804488,True,,,3804488,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22804,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3859468,3860076,True,,,3860076,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25872,NQU14-CME,BEARISH,STOP_LOSS,4320099,4320262,True,,,4320262,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
26192,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4354254,4354808,True,,,4354808,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
28685,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4730395,4731475,True,,,4731475,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32064,NQU14-CME,BEARISH,STOP_LOSS,5227523,5227592,True,,,5227592,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32141,NQU14-CME,BULLISH,STOP_LOSS,5239002,5239092,True,,,5239092,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32367,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5274146,5275417,True,,,5275417,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32931,NQU14-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5340989,5341226,True,,,5341226,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33037,NQU14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5355241,5355756,True,,,5355756,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
