event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
4,NQZ17-CME,BULLISH,STOP_LOSS,155,166,True,,,166,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,NQZ17-CME,BEARISH,STOP_LOSS,166,169,True,,,169,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,NQZ17-CME,BULLISH,STOP_LOSS,169,261,True,,,261,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35,NQZ17-CME,BULLISH,STOP_LOSS,1207,1208,True,,,1208,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36,NQZ17-CME,BULLISH,STOP_LOSS,1212,1213,True,,,1213,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
945,NQZ17-CME,BEARISH,STOP_LOSS,135362,135363,True,,,135363,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2438,NQZ17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,329545,330039,True,,,330039,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7508,NQZ17-CME,BEARISH,STOP_LOSS,1013791,1013902,True,,,1013902,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9580,NQZ17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1274457,1275156,True,,,1275156,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16833,NQZ17-CME,BEARISH,STOP_LOSS,2195527,2195566,True,,,2195566,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
