event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
7,NQH21-CME,BEARISH,STOP_LOSS,103,118,True,,,118,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,NQH21-CME,BEARISH,STOP_LOSS,233,278,True,,,278,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,NQH21-CME,BEARISH,STOP_LOSS,268,276,True,,,276,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
181,NQH21-CME,BULLISH,STOP_LOSS,3449,3450,True,,,3450,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
216,NQH21-CME,BULLISH,STOP_LOSS,4039,4040,True,,,4040,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
412,NQH21-CME,BULLISH,STOP_LOSS,7479,7480,True,,,7480,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9618,NQH21-CME,BULLISH,STOP_LOSS,312419,312457,True,,,312457,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49008,NQH21-CME,BEARISH,STOP_LOSS,1600099,1600106,True,,,1600106,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
80410,NQH21-CME,BULLISH,STOP_LOSS,2576122,2576163,True,,,2576163,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
86772,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2786118,2786183,True,,,2786183,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
95176,NQH21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3112469,3112603,True,,,3112603,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190923,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6095456,6097001,True,,,6097001,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190924,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6095585,6097001,True,,,6097001,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190925,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6095666,6097001,True,,,6097001,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
265872,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,8294612,8294768,True,,,8294768,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
279902,NQH21-CME,BULLISH,STOP_LOSS,8695347,8695353,True,,,8695353,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
330390,NQH21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,10454020,10454101,True,,,10454101,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
396156,NQH21-CME,BULLISH,STOP_LOSS,12090117,12090122,True,,,12090122,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
488216,NQH21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,14226445,14226581,True,,,14226581,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
614718,NQH21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,18706700,18706779,True,,,18706779,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
615267,NQH21-CME,BULLISH,STOP_LOSS,18728904,18728909,True,,,18728909,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
689566,NQH21-CME,BEARISH,STOP_LOSS,20788330,20788370,True,,,20788370,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
