event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
6,NQM16-CME,BULLISH,STOP_LOSS,430,470,True,,,470,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,NQM16-CME,BULLISH,STOP_LOSS,888,898,True,,,898,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,NQM16-CME,BULLISH,STOP_LOSS,892,898,True,,,898,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
221,NQM16-CME,BULLISH,STOP_LOSS,10755,10756,True,,,10756,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
415,NQM16-CME,BEARISH,STOP_LOSS,40473,40474,True,,,40474,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
420,NQM16-CME,BULLISH,STOP_LOSS,41251,41252,True,,,41252,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8505,NQM16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,916103,916108,True,,,916108,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17054,NQM16-CME,BULLISH,STOP_LOSS,1903629,1903630,True,,,1903630,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18121,NQM16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2061437,2061505,True,,,2061505,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22060,NQM16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2523282,2523404,True,,,2523404,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23190,NQM16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2646239,2646441,True,,,2646441,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23222,NQM16-CME,BULLISH,STOP_LOSS,2650171,2650208,True,,,2650208,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
26682,NQM16-CME,BEARISH,STOP_LOSS,3028973,3029000,True,,,3029000,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
28170,NQM16-CME,BULLISH,STOP_LOSS,3197347,3197407,True,,,3197407,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
31983,NQM16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3670084,3670440,True,,,3670440,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38557,NQM16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4424392,4424941,True,,,4424941,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
48684,NQM16-CME,BEARISH,STOP_LOSS,5721985,5722047,True,,,5722047,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
51313,NQM16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6030799,6031501,True,,,6031501,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
53797,NQM16-CME,BEARISH,STOP_LOSS,6304783,6304800,True,,,6304800,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54467,NQM16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6392390,6392668,True,,,6392668,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54810,NQM16-CME,BULLISH,STOP_LOSS,6443711,6443747,True,,,6443747,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
