event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQU16-CME,BEARISH,STOP_LOSS,53,57,True,,,57,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,NQU16-CME,BEARISH,STOP_LOSS,548,962,True,,,962,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,NQU16-CME,BEARISH,STOP_LOSS,676,962,True,,,962,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
116,NQU16-CME,BEARISH,STOP_LOSS,7527,7528,True,,,7528,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
542,NQU16-CME,BULLISH,STOP_LOSS,63539,63540,True,,,63540,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
620,NQU16-CME,BEARISH,STOP_LOSS,76555,76556,True,,,76556,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2741,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,401263,401330,True,,,401330,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17186,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1769681,1769912,True,,,1769912,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18533,NQU16-CME,BEARISH,STOP_LOSS,1879541,1879578,True,,,1879578,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19591,NQU16-CME,BEARISH,STOP_LOSS,1968998,1969075,True,,,1969075,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20534,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2099270,2099792,True,,,2099792,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
24311,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2559952,2560537,True,,,2560537,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
24486,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2569464,2571434,True,,,2571434,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
28415,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3024281,3024343,True,,,3024343,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
30624,NQU16-CME,BULLISH,STOP_LOSS,3260551,3260577,True,,,3260577,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32689,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3524992,3525083,True,,,3525083,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34112,NQU16-CME,BULLISH,STOP_LOSS,3743701,3743768,True,,,3743768,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36228,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,4062973,4063025,True,,,4063025,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36444,NQU16-CME,BEARISH,STOP_LOSS,4075363,4075429,True,,,4075429,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38328,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4364975,4365650,True,,,4365650,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
41757,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4970827,4975222,True,,,4975222,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
41759,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4971203,4975222,True,,,4975222,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
42046,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5031906,5035782,True,,,5035782,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
42873,NQU16-CME,BULLISH,STOP_LOSS,5150600,5150738,True,,,5150738,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
44060,NQU16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5300985,5301697,True,,,5301697,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
47216,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5774992,5775660,True,,,5775660,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
52637,NQU16-CME,BEARISH,STOP_LOSS,6679862,6679875,True,,,6679875,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
56223,NQU16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,7329277,7332698,True,,,7332698,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
63746,NQU16-CME,BEARISH,STOP_LOSS,8521385,8521967,True,,,8521967,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
65599,NQU16-CME,BULLISH,STOP_LOSS,8791007,8791018,True,,,8791018,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
