event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQH13-CME,BEARISH,STOP_LOSS,43,48,True,,,48.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,NQH13-CME,BEARISH,STOP_LOSS,47,48,True,,,48.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,NQH13-CME,BULLISH,STOP_LOSS,133,141,True,,,141.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
97,NQH13-CME,BEARISH,STOP_LOSS,2059,2060,True,,,2060.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1806,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,273691,273730,True,,,273730.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2586,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,445900,452301,True,,,452301.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2587,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,446010,452301,True,,,452301.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2588,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,446116,452301,True,,,452301.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3317,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,599212,599633,True,,,599633.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3406,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,616130,616640,True,,,616640.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5193,NQH13-CME,BULLISH,STOP_LOSS,876964,877108,True,,,877108.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5858,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,963794,963965,True,,,963965.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7067,NQH13-CME,BEARISH,STOP_LOSS,1120573,1120676,True,,,1120676.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7360,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1143533,1143703,True,,,1143703.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7677,NQH13-CME,BULLISH,STOP_LOSS,1179140,1179157,True,,,1179157.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10416,NQH13-CME,BEARISH,STOP_LOSS,1626833,1626857,True,,,1626857.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11032,NQH13-CME,BULLISH,STOP_LOSS,1749789,1750018,True,,,1750018.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11936,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1929036,1929772,True,,,1929772.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13685,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2276745,2276850,True,,,2276850.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15578,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2674069,2674377,True,,,2674377.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17603,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3018823,3019369,True,,,3019369.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17902,NQH13-CME,BULLISH,STOP_LOSS,3065735,3065864,True,,,3065864.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22417,NQH13-CME,BEARISH,STOP_LOSS,3952386,3952469,True,,,3952469.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23665,NQH13-CME,BULLISH,STOP_LOSS,4202356,4202489,True,,,4202489.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25016,NQH13-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4450121,4450259,True,,,4450259.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
30583,NQH13-CME,BEARISH,STOP_LOSS,5548856,5548995,True,,,5548995.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
31147,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5660811,5661400,True,,,5661400.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32576,NQH13-CME,BEARISH,STOP_LOSS,5911452,5911555,True,,,5911555.0,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33932,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6173447,6175232,True,,,6175232.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36390,NQH13-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6660571,6660806,True,,,6660806.0,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36770,NQH13-CME,BULLISH,UNRESOLVED_AT_FILE_END,6691606,6691606,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
