event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQM14-CME,BULLISH,STOP_LOSS,90,117,True,,,117,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,NQM14-CME,BULLISH,STOP_LOSS,127,182,True,,,182,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,NQM14-CME,BULLISH,STOP_LOSS,386,550,True,,,550,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
48,NQM14-CME,BEARISH,STOP_LOSS,2562,2563,True,,,2563,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49,NQM14-CME,BEARISH,STOP_LOSS,2564,2565,True,,,2565,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145,NQM14-CME,BEARISH,STOP_LOSS,9559,9560,True,,,9560,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1923,NQM14-CME,BEARISH,STOP_LOSS,379480,379552,True,,,379552,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6595,NQM14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1166555,1171897,True,,,1171897,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6596,NQM14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1167091,1171897,True,,,1171897,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6597,NQM14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1167268,1171897,True,,,1171897,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12382,NQM14-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2054382,2054597,True,,,2054597,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12459,NQM14-CME,BULLISH,STOP_LOSS,2059297,2059353,True,,,2059353,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
