event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQZ09-CME,BULLISH,STOP_LOSS,33,37,True,,,37,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,NQZ09-CME,BULLISH,STOP_LOSS,111,117,True,,,117,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12,NQZ09-CME,BEARISH,STOP_LOSS,117,119,True,,,119,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
150,NQZ09-CME,BEARISH,STOP_LOSS,1349,1350,True,,,1350,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
231,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2398,2466,True,,,2466,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
238,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2492,2519,True,,,2519,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
243,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2534,2553,True,,,2553,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
367,NQZ09-CME,BULLISH,STOP_LOSS,3976,3977,True,,,3977,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
616,NQZ09-CME,BULLISH,STOP_LOSS,7430,7431,True,,,7431,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
673,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,8206,8220,True,,,8220,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1007,NQZ09-CME,BULLISH,STOP_LOSS,12491,12495,True,,,12495,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1118,NQZ09-CME,BULLISH,STOP_LOSS,13689,13749,True,,,13749,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1208,NQZ09-CME,BULLISH,STOP_LOSS,14672,14677,True,,,14677,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1756,NQZ09-CME,BEARISH,STOP_LOSS,21139,21164,True,,,21164,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1765,NQZ09-CME,BEARISH,STOP_LOSS,21260,21266,True,,,21266,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2174,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,26300,26347,True,,,26347,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2222,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,26884,26911,True,,,26911,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2379,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,28780,29071,True,,,29071,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2575,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,31198,31229,True,,,31229,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2582,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,31281,31570,True,,,31570,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2583,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,31297,31570,True,,,31570,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2703,NQZ09-CME,BULLISH,STOP_LOSS,32956,32972,True,,,32972,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2855,NQZ09-CME,BULLISH,STOP_LOSS,34743,34744,True,,,34744,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3573,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,43049,43068,True,,,43068,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4008,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,48046,48079,True,,,48079,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4077,NQZ09-CME,BEARISH,STOP_LOSS,48671,48672,True,,,48672,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5092,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,61169,61277,True,,,61277,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5422,NQZ09-CME,BEARISH,STOP_LOSS,65360,65368,True,,,65368,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5451,NQZ09-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,65596,65602,True,,,65602,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5665,NQZ09-CME,BEARISH,STOP_LOSS,68165,68202,True,,,68202,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6026,NQZ09-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,72374,72387,True,,,72387,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
