event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
1,NQZ12-CME,BULLISH,STOP_LOSS,20,27,True,,,27,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,NQZ12-CME,BULLISH,STOP_LOSS,235,240,True,,,240,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,NQZ12-CME,BEARISH,STOP_LOSS,240,270,True,,,270,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
184,NQZ12-CME,BULLISH,STOP_LOSS,4057,4058,True,,,4058,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
188,NQZ12-CME,BEARISH,STOP_LOSS,4171,4172,True,,,4172,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
208,NQZ12-CME,BEARISH,STOP_LOSS,4682,4683,True,,,4683,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6419,NQZ12-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1227343,1227548,True,,,1227548,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6969,NQZ12-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1332479,1333156,True,,,1333156,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7990,NQZ12-CME,BULLISH,STOP_LOSS,1511071,1511087,True,,,1511087,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8008,NQZ12-CME,BEARISH,STOP_LOSS,1514137,1514193,True,,,1514193,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
