event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
9,NQH17-CME,BULLISH,STOP_LOSS,412,413,True,,,413,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,NQH17-CME,BULLISH,STOP_LOSS,421,423,True,,,423,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,NQH17-CME,BEARISH,STOP_LOSS,612,736,True,,,736,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
171,NQH17-CME,BULLISH,STOP_LOSS,11747,11748,True,,,11748,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
225,NQH17-CME,BULLISH,STOP_LOSS,15505,15506,True,,,15506,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2091,NQH17-CME,BEARISH,STOP_LOSS,290799,290821,True,,,290821,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4937,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,552861,553048,True,,,553048,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5581,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,636254,637326,True,,,637326,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5867,NQH17-CME,BEARISH,STOP_LOSS,666091,666198,True,,,666198,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7918,NQH17-CME,BULLISH,STOP_LOSS,917541,917548,True,,,917548,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9308,NQH17-CME,BEARISH,STOP_LOSS,1100303,1100366,True,,,1100366,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10697,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1284236,1285185,True,,,1285185,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12236,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1464855,1464917,True,,,1464917,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14348,NQH17-CME,BULLISH,STOP_LOSS,1666856,1666917,True,,,1666917,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20550,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2466220,2466315,True,,,2466315,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22333,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,2697471,2697799,True,,,2697799,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25703,NQH17-CME,BULLISH,STOP_LOSS,3155983,3156181,True,,,3156181,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
30171,NQH17-CME,BULLISH,STOP_LOSS,3814996,3815050,True,,,3815050,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
31556,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3990029,3990100,True,,,3990100,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32347,NQH17-CME,BULLISH,STOP_LOSS,4116512,4116581,True,,,4116581,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33288,NQH17-CME,BEARISH,STOP_LOSS,4253072,4253075,True,,,4253075,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33708,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4303779,4304121,True,,,4304121,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33922,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,4331085,4331787,True,,,4331787,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34626,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4422029,4422529,True,,,4422529,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
37935,NQH17-CME,BEARISH,STOP_LOSS,4900957,4901824,True,,,4901824,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38548,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4994324,4997838,True,,,4997838,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38549,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4994332,4997838,True,,,4997838,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
40322,NQH17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5288636,5291948,True,,,5291948,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
44316,NQH17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5982767,5982998,True,,,5982998,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
