event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
9,NQH16-CME,BULLISH,STOP_LOSS,214,224,True,,,224,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,NQH16-CME,BEARISH,STOP_LOSS,224,228,True,,,228,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,NQH16-CME,BEARISH,STOP_LOSS,332,361,True,,,361,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105,NQH16-CME,BULLISH,STOP_LOSS,2476,2477,True,,,2477,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
229,NQH16-CME,BULLISH,STOP_LOSS,4448,4449,True,,,4449,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
335,NQH16-CME,BULLISH,STOP_LOSS,6091,6092,True,,,6092,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10289,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,778931,779198,True,,,779198,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10657,NQH16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,791749,791776,True,,,791776,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16559,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1295406,1295765,True,,,1295765,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36547,NQH16-CME,BEARISH,STOP_LOSS,3038370,3038417,True,,,3038417,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49291,NQH16-CME,BULLISH,STOP_LOSS,4006972,4007067,True,,,4007067,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
50350,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,4108987,4109198,True,,,4109198,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
57676,NQH16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,4687927,4687962,True,,,4687962,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
71223,NQH16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5611817,5612006,True,,,5612006,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
78757,NQH16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6149460,6149700,True,,,6149700,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
85131,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6496816,6497633,True,,,6497633,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
95567,NQH16-CME,BEARISH,STOP_LOSS,7250806,7250842,True,,,7250842,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100319,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,7626694,7626737,True,,,7626737,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108654,NQH16-CME,BULLISH,STOP_LOSS,8128640,8128654,True,,,8128654,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119008,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,8972903,8973616,True,,,8973616,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119753,NQH16-CME,BEARISH,STOP_LOSS,9024601,9024619,True,,,9024619,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
135739,NQH16-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,10142444,10142688,True,,,10142688,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
155094,NQH16-CME,BEARISH,STOP_LOSS,11351448,11351504,True,,,11351504,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
159424,NQH16-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,11648168,11649329,True,,,11649329,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
160980,NQH16-CME,BEARISH,STOP_LOSS,11767737,11767756,True,,,11767756,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
167219,NQH16-CME,BULLISH,STOP_LOSS,12297978,12298129,True,,,12298129,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
178832,NQH16-CME,BULLISH,STOP_LOSS,13332191,13332233,True,,,13332233,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
