event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
3,NQU22-CME,BULLISH,STOP_LOSS,58,65,True,,,65,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,NQU22-CME,BULLISH,STOP_LOSS,61,65,True,,,65,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,NQU22-CME,BEARISH,STOP_LOSS,65,76,True,,,76,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
165,NQU22-CME,BULLISH,STOP_LOSS,2775,2776,True,,,2776,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
217,NQU22-CME,BEARISH,STOP_LOSS,3819,3820,True,,,3820,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
293,NQU22-CME,BEARISH,STOP_LOSS,5308,5309,True,,,5309,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
29987,NQU22-CME,BULLISH,STOP_LOSS,666633,666671,True,,,666671,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258905,NQU22-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,6171995,6172046,True,,,6172046,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
291356,NQU22-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6955017,6955088,True,,,6955088,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
310008,NQU22-CME,BEARISH,STOP_LOSS,7343852,7343853,True,,,7343853,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
351089,NQU22-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,8334152,8334198,True,,,8334198,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
