event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
2,NQM21-CME,BEARISH,STOP_LOSS,81,92,True,,,92,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,NQM21-CME,BEARISH,STOP_LOSS,100,114,True,,,114,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,NQM21-CME,BULLISH,STOP_LOSS,114,126,True,,,126,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
229,NQM21-CME,BULLISH,STOP_LOSS,4329,4330,True,,,4330,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
345,NQM21-CME,BEARISH,STOP_LOSS,6624,6625,True,,,6625,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
704,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,13233,13234,True,,,13234,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
99217,NQM21-CME,BULLISH,STOP_LOSS,2563379,2563441,True,,,2563441,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
127918,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3414087,3414150,True,,,3414150,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
163582,NQM21-CME,BEARISH,STOP_LOSS,4389522,4389544,True,,,4389544,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
240372,NQM21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6543743,6543790,True,,,6543790,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
251581,NQM21-CME,BULLISH,STOP_LOSS,6920540,6920551,True,,,6920551,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
267883,NQM21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,7405402,7405426,True,,,7405426,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
309940,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,9036079,9036516,True,,,9036516,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
312819,NQM21-CME,BEARISH,STOP_LOSS,9169071,9169097,True,,,9169097,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
317115,NQM21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,9332147,9332254,True,,,9332254,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
331138,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,9964243,9964342,True,,,9964342,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
338952,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,10331112,10331341,True,,,10331341,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
369324,NQM21-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,11611805,11611940,True,,,11611940,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
418459,NQM21-CME,BULLISH,STOP_LOSS,13367185,13367211,True,,,13367211,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
425253,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,13688828,13690471,True,,,13690471,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
425254,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,13688879,13690471,True,,,13690471,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
425255,NQM21-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,13689000,13690471,True,,,13690471,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
