event_id,contract,event_direction,outcome,event_row_index,termination_row_index,audit_pass,first_mismatch,failed_checks,independent_first_row,independent_outcome,contract_match,event_direction_match,entry_price_match,origin_range_high_price_match,origin_range_low_price_match,range_high_before_range_low_match,highest_price_during_lifecycle_match,lowest_price_during_lifecycle_match,stop_loss_price_match,risk_unit_match,opposing_event_price_match,outcome_match,realized_R_match,seconds_to_resolution_match,ticks_to_resolution_match,event_timestamp_match,termination_timestamp_match,raw_entry_price_match,raw_entry_timestamp_match,risk_formula_match,raw_highest_price_match,raw_lowest_price_match,R_formula_match,first_termination_match
4,NQM17-CME,BULLISH,STOP_LOSS,595,613,True,,,613,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,NQM17-CME,BULLISH,STOP_LOSS,661,707,True,,,707,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,NQM17-CME,BEARISH,STOP_LOSS,1595,1630,True,,,1630,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
178,NQM17-CME,BEARISH,STOP_LOSS,29806,29807,True,,,29807,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
364,NQM17-CME,BEARISH,STOP_LOSS,70880,70881,True,,,70881,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
672,NQM17-CME,BULLISH,STOP_LOSS,132270,132271,True,,,132271,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6920,NQM17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,1228436,1228586,True,,,1228586,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9247,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,1618056,1618229,True,,,1618229,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10010,NQM17-CME,BEARISH,STOP_LOSS,1718831,1718841,True,,,1718841,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10736,NQM17-CME,BULLISH,STOP_LOSS,1835534,1835625,True,,,1835625,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13553,NQM17-CME,BEARISH,STOP_LOSS,2292172,2292467,True,,,2292467,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14253,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,2414040,2417195,True,,,2417195,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18365,NQM17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3054163,3054334,True,,,3054334,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21059,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,3415910,3416206,True,,,3416206,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22209,NQM17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,3580833,3581191,True,,,3581191,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33318,NQM17-CME,BEARISH,STOP_LOSS,5332286,5332350,True,,,5332350,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34775,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5590722,5590827,True,,,5590827,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35893,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,5753502,5754054,True,,,5754054,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
37381,NQM17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,5978468,5978807,True,,,5978807,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
37720,NQM17-CME,BULLISH,STOP_LOSS,6025809,6026210,True,,,6026210,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38257,NQM17-CME,BEARISH,STOP_LOSS,6115666,6115808,True,,,6115808,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38563,NQM17-CME,BEARISH,STOP_LOSS,6174970,6175013,True,,,6175013,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
39522,NQM17-CME,BULLISH,STOP_LOSS,6336527,6336568,True,,,6336568,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
42020,NQM17-CME,BULLISH,CLOSED_BY_OPPOSING_EVENT,6820690,6821277,True,,,6821277,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
42712,NQM17-CME,BULLISH,STOP_LOSS,6934697,6934996,True,,,6934996,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
46582,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,7542031,7546669,True,,,7546669,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
46583,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,7542517,7546669,True,,,7546669,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
46584,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,7542761,7546669,True,,,7546669,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
53637,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,8775714,8775825,True,,,8775825,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
60034,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,9815997,9816875,True,,,9816875,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
60347,NQM17-CME,BULLISH,STOP_LOSS,9831809,9831849,True,,,9831849,STOP_LOSS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
61388,NQM17-CME,BEARISH,CLOSED_BY_OPPOSING_EVENT,9876408,9876566,True,,,9876566,CLOSED_BY_OPPOSING_EVENT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
